Id,ruolo,Rm,nome,squadra,presenze,media_voto,fanta_media_fc,Gf,gol_subiti,rigori_parati,Rc,R+,R-,assist,ammonizioni,espulsioni,Au,rig_segnati,rig_tirati,gol_pg,assist_pg,ammonizioni_pg,titolarita_pct,xg_pg,gol_subiti_pg,clean_sheet_pg
7156,D,Ds;E,Pieragnolo,Sassuolo,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6041,D,Dc,Schuurs,Torino,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6826,D,Dd;E,Dembelè A.,Torino,1.0,5.0,5.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
6900,D,E,Rui Modesto,Udinese,2.0,5.75,6.25,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.5,0.0,0.053,0.0,0.0,1.0
7196,D,Dc,Denoon,Pisa,2.0,5.5,5.25,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.5,0.053,0.0,0.0,1.0
6985,D,Ds;Dc,Candè,Sassuolo,8.0,5.69,5.56,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.25,0.211,0.0,0.0,1.0
5324,D,B;Dd;Ds,Godfrey,Atalanta,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7238,D,Dc,Kouadio,Fiorentina,1.0,6.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
6351,D,Dd;Ds;E,Lamptey,Fiorentina,1.0,6.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
6870,D,Dc,Faye,Cremonese,7.0,5.71,5.64,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.143,0.184,0.0,0.0,1.0
7271,D,Dc,Odogu,Milan,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,D,Dc,Albiol,Pisa,8.0,5.62,5.69,0,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.125,0.125,0.211,0.0,0.0,1.0
6874,D,Dc,Palacios T.,Inter,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7325,D,Dc,Bozhinov,Pisa,8.0,5.25,5.06,0,0.0,0.0,0,0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0.125,0.211,0.0,0.0,1.0
7346,D,Dd;E,Raterink,Cagliari,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6875,C,T;A,Paz N.,Como,35.0,6.37,7.3,12,0.0,0.0,2,0,2,5.0,5.0,0.0,0,0,0,0.0,0.143,0.143,0.921,0.0,0.0,1.0
4777,C,C;T,McTominay,Napoli,33.0,6.39,7.26,10,0.0,0.0,1,0,1,2.0,1.0,0.0,0,0,0,0.0,0.061,0.03,0.868,0.0,0.0,1.0
7126,C,T,Baturina,Como,25.0,6.3,7.14,6,0.0,0.0,0,0,0,3.0,0.0,0.0,0,0,0,0.0,0.12,0.0,0.658,0.0,0.0,1.0
2194,C,M;C,Calhanoglu,Inter,22.0,6.52,7.64,9,0.0,0.0,5,4,1,4.0,7.0,0.0,0,0,0,0.0,0.182,0.318,0.579,0.0,0.0,1.0
2423,C,T;A,Pulisic,Milan,27.0,6.15,7.07,8,0.0,0.0,1,0,1,4.0,0.0,0.0,0,0,0,0.0,0.148,0.0,0.711,0.0,0.0,1.0
2379,C,C;T,Rabiot,Milan,29.0,6.33,6.98,6,0.0,0.0,0,0,0,4.0,4.0,1.0,0,0,0,0.0,0.138,0.138,0.763,0.0,0.0,1.0
2517,C,T,De Bruyne,Napoli,17.0,6.26,7.24,5,0.0,0.0,3,3,0,2.0,1.0,0.0,0,0,0,0.0,0.118,0.059,0.447,0.0,0.0,1.0
5559,C,C;W;T,Da Cunha,Como,35.0,6.34,6.91,6,0.0,0.0,4,4,0,4.0,4.0,0.0,0,0,0,0.0,0.114,0.114,0.921,0.0,0.0,1.0
152,C,C;T,Zielinski,Inter,30.0,6.25,6.8,6,0.0,0.0,1,1,0,2.0,3.0,0.0,1,0,0,0.0,0.067,0.1,0.789,0.0,0.0,1.0
6908,C,C,Atta,Udinese,32.0,6.36,6.88,5,0.0,0.0,0,0,0,3.0,3.0,0.0,0,0,0,0.0,0.094,0.094,0.842,0.0,0.0,1.0
5564,C,W,Ndoye,Bologna,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2167,C,W;A,Orsolini,Bologna,34.0,6.06,6.76,10,0.0,0.0,6,4,2,1.0,2.0,0.0,0,0,0,0.0,0.029,0.059,0.895,0.0,0.0,1.0
2766,C,T;A,Zaniolo,Udinese,31.0,6.26,6.77,5,0.0,0.0,0,0,0,5.0,8.0,0.0,0,0,0,0.0,0.161,0.258,0.816,0.0,0.0,1.0
1870,C,C,Barella,Inter,34.0,6.28,6.71,3,0.0,0.0,0,0,0,9.0,7.0,0.0,0,0,0,0.0,0.265,0.206,0.895,0.0,0.0,1.0
4973,C,M;C,McKennie,Juventus,34.0,6.13,6.68,5,0.0,0.0,0,0,0,6.0,5.0,0.0,0,0,0,0.0,0.176,0.147,0.895,0.0,0.0,1.0
6884,C,W;A,Conceicao,Juventus,30.0,6.28,6.7,3,0.0,0.0,0,0,0,5.0,3.0,0.0,0,0,0,0.0,0.167,0.1,0.789,0.0,0.0,1.0
2606,C,C,Modric,Milan,33.0,6.45,6.67,2,0.0,0.0,0,0,0,3.0,4.0,0.0,0,0,0,0.0,0.091,0.121,0.868,0.0,0.0,1.0
1933,C,M;C,Mandragora,Fiorentina,34.0,6.04,6.62,7,0.0,0.0,1,1,0,2.0,7.0,0.0,0,0,0,0.0,0.059,0.206,0.895,0.0,0.0,1.0
6717,C,M;C,Konè I.,Sassuolo,35.0,6.19,6.63,6,0.0,0.0,0,0,0,0.0,3.0,1.0,0,0,0,0.0,0.0,0.086,0.921,0.0,0.0,1.0
5687,C,T,Vlasic,Torino,37.0,6.03,6.66,8,0.0,0.0,5,5,0,3.0,7.0,0.0,0,0,0,0.0,0.081,0.189,0.974,0.0,0.0,1.0
6151,C,M;C,Perrone,Como,36.0,6.22,6.47,3,0.0,0.0,0,0,0,4.0,8.0,0.0,0,0,0,0.0,0.111,0.222,0.947,0.0,0.0,1.0
4970,C,C;W,Messias,Genoa,19.0,6.18,6.68,3,0.0,0.0,1,1,0,1.0,1.0,0.0,0,0,0,0.0,0.053,0.053,0.5,0.0,0.0,1.0
6398,C,W;A,Isaksen,Lazio,27.0,6.04,6.63,5,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.037,0.0,0.711,0.0,0.0,1.0
4427,C,C;T,Malinovskyi,Genoa,34.0,6.07,6.54,6,0.0,0.0,3,3,0,3.0,10.0,0.0,0,0,0,0.0,0.088,0.294,0.895,0.0,0.0,1.0
4892,C,E;W,Saelemaekers,Milan,35.0,6.14,6.41,3,0.0,0.0,0,0,0,3.0,5.0,0.0,0,0,0,0.0,0.086,0.143,0.921,0.0,0.0,1.0
4220,C,M;C,Zambo Anguissa,Napoli,18.0,6.17,6.86,4,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.056,0.056,0.474,0.0,0.0,1.0
6666,C,C,Bernabè,Parma,32.0,6.17,6.48,3,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.031,0.0,0.842,0.0,0.0,1.0
5844,C,C;T,Thorstvedt,Sassuolo,31.0,6.15,6.48,4,0.0,0.0,0,0,0,3.0,9.0,0.0,0,0,0,0.0,0.097,0.29,0.816,0.0,0.0,1.0
6844,C,W;T,Rowe,Bologna,28.0,6.2,6.59,3,0.0,0.0,0,0,0,3.0,2.0,0.0,0,0,0,0.0,0.107,0.071,0.737,0.0,0.0,1.0
5422,C,E;W,Zalewski,Atalanta,31.0,6.1,6.4,2,0.0,0.0,0,0,0,5.0,3.0,0.0,0,0,0,0.0,0.161,0.097,0.816,0.0,0.0,1.0
2529,C,C;T,Mkhitaryan,Inter,28.0,6.21,6.59,4,0.0,0.0,0,0,0,1.0,5.0,0.0,0,0,0,0.0,0.036,0.179,0.737,0.0,0.0,1.0
5562,C,M;C,Thuram K.,Juventus,34.0,6.1,6.4,3,0.0,0.0,0,0,0,2.0,2.0,0.0,0,0,0,0.0,0.059,0.059,0.895,0.0,0.0,1.0
6190,C,C,Pisilli,Roma,22.0,6.09,6.48,2,0.0,0.0,0,0,0,4.0,3.0,0.0,0,0,0,0.0,0.182,0.136,0.579,0.0,0.0,1.0
6684,C,C;T,Ekkelenkamp,Udinese,31.0,6.05,6.61,5,0.0,0.0,0,0,0,3.0,1.0,0.0,0,0,0,0.0,0.097,0.032,0.816,0.0,0.0,1.0
7314,C,C;T,Taylor K.,Lazio,17.0,6.06,6.56,3,0.0,0.0,0,0,0,2.0,5.0,0.0,0,0,0,0.0,0.118,0.294,0.447,0.0,0.0,1.0
5792,C,M;C,Ederson D.S.,Atalanta,30.0,6.25,6.43,2,0.0,0.0,1,1,0,1.0,3.0,0.0,0,0,0,0.0,0.033,0.1,0.789,0.0,0.0,1.0
184,C,W;A,Bernardeschi,Bologna,24.0,6.04,6.56,4,0.0,0.0,1,1,0,2.0,3.0,0.0,0,0,0,0.0,0.083,0.125,0.632,0.0,0.0,1.0
2765,C,T;A,Odgaard,Bologna,22.0,5.91,6.61,5,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.045,0.045,0.579,0.0,0.0,1.0
4364,C,T,Gaetano,Cagliari,32.0,6.06,6.31,2,0.0,0.0,0,0,0,4.0,4.0,0.0,0,0,0,0.0,0.125,0.125,0.842,0.0,0.0,1.0
5036,C,C;T,Caqueret,Como,28.0,6.11,6.41,2,0.0,0.0,0,0,0,4.0,3.0,0.0,0,0,0,0.0,0.143,0.107,0.737,0.0,0.0,1.0
4486,C,W;A,Strefezza,Parma,14.0,6.21,6.68,2,0.0,0.0,0,0,0,2.0,3.0,0.0,0,0,0,0.0,0.143,0.214,0.368,0.0,0.0,1.0
449,C,T;A,Vazquez,Cremonese,13.0,6.15,6.54,1,0.0,0.0,0,0,0,2.0,1.0,0.0,0,0,0,0.0,0.154,0.077,0.342,0.0,0.0,1.0
5800,C,T;A,Gudmundsson A.,Fiorentina,32.0,5.88,6.34,5,0.0,0.0,3,3,0,3.0,4.0,1.0,0,0,0,0.0,0.094,0.125,0.842,0.0,0.0,1.0
4186,C,C,Guendouzi,Lazio,16.0,6.16,6.31,2,0.0,0.0,0,0,0,0.0,5.0,1.0,0,0,0,0.0,0.0,0.312,0.421,0.0,0.0,1.0
632,C,W;A,Zaccagni,Lazio,26.0,5.88,5.96,3,0.0,0.0,1,0,1,0.0,6.0,1.0,0,0,0,0.0,0.0,0.231,0.684,0.0,0.0,1.0
5504,C,M;C,Coulibaly L.,Lecce,33.0,6.05,6.29,3,0.0,0.0,0,0,0,1.0,4.0,0.0,0,0,0,0.0,0.03,0.121,0.868,0.0,0.0,1.0
536,C,W,Politano,Napoli,33.0,6.09,6.36,2,0.0,0.0,0,0,0,5.0,4.0,0.0,0,0,0,0.0,0.152,0.121,0.868,0.0,0.0,1.0
779,C,M;C,Cristante,Roma,37.0,6.11,6.22,2,0.0,0.0,0,0,0,1.0,6.0,0.0,0,0,0,0.0,0.027,0.162,0.974,0.0,0.0,1.0
5589,C,M;C,Konè M.,Roma,29.0,6.26,6.53,2,0.0,0.0,0,0,0,3.0,2.0,0.0,0,0,0,0.0,0.103,0.069,0.763,0.0,0.0,1.0
530,C,C;T,Pellegrini Lo.,Roma,24.0,6.04,6.58,4,0.0,0.0,2,2,0,2.0,2.0,0.0,0,0,0,0.0,0.083,0.083,0.632,0.0,0.0,1.0
5735,C,W;T,Volpato,Sassuolo,21.0,6.14,6.52,2,0.0,0.0,0,0,0,4.0,4.0,0.0,0,0,0,0.0,0.19,0.19,0.553,0.0,0.0,1.0
5888,C,C;T,Casadei,Torino,32.0,5.97,6.45,6,0.0,0.0,0,0,0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.156,0.842,0.0,0.0,1.0
2077,C,C;T,Pasalic,Atalanta,31.0,5.94,6.27,3,0.0,0.0,0,0,0,3.0,3.0,0.0,0,0,0,0.0,0.097,0.097,0.816,0.0,0.0,1.0
4404,C,C;T,Thorsby,Cremonese,21.0,6.1,6.48,3,0.0,0.0,0,0,0,1.0,4.0,0.0,0,0,0,0.0,0.048,0.19,0.553,0.0,0.0,1.0
827,C,M;C,Locatelli,Juventus,36.0,6.26,6.19,1,0.0,0.0,1,0,1,2.0,9.0,0.0,0,0,0,0.0,0.056,0.25,0.947,0.0,0.0,1.0
7351,C,W;A,Santos A.,Napoli,13.0,6.35,7.23,4,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.077,0.342,0.0,0.0,1.0
7133,C,W;T,Vandeputte,Cremonese,31.0,6.06,6.27,1,0.0,0.0,0,0,0,5.0,3.0,0.0,0,0,0,0.0,0.161,0.097,0.816,0.0,0.0,1.0
4465,C,C,Fagioli,Fiorentina,33.0,6.03,6.23,2,0.0,0.0,0,0,0,3.0,5.0,0.0,0,0,0,0.0,0.091,0.152,0.868,0.0,0.0,1.0
7070,C,C,Sucic P.,Inter,28.0,6.07,6.27,2,0.0,0.0,0,0,0,2.0,5.0,0.0,0,0,0,0.0,0.071,0.179,0.737,0.0,0.0,1.0
333,C,M;C,Cataldi,Lazio,27.0,6.07,6.41,3,0.0,0.0,2,2,0,3.0,6.0,0.0,0,0,0,0.0,0.111,0.222,0.711,0.0,0.0,1.0
5674,C,C,Basic,Lazio,23.0,6.09,6.43,2,0.0,0.0,0,0,0,3.0,0.0,1.0,0,0,0,0.0,0.13,0.0,0.605,0.0,0.0,1.0
5453,C,M;C,Ricci S.,Milan,28.0,6.0,6.18,1,0.0,0.0,0,0,0,3.0,3.0,0.0,0,0,0,0.0,0.107,0.107,0.737,0.0,0.0,1.0
6898,C,M;C,Keita M.,Parma,36.0,6.01,6.06,1,0.0,0.0,0,0,0,1.0,1.0,0.0,1,0,0,0.0,0.028,0.028,0.947,0.0,0.0,1.0
5393,C,W;A,Man,Parma,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5651,C,W,Harrison,Fiorentina,15.0,5.9,6.27,1,0.0,0.0,0,0,0,3.0,1.0,0.0,0,0,0,0.0,0.2,0.067,0.395,0.0,0.0,1.0
4947,C,C;T,Brescianini,Fiorentina,18.0,5.97,6.31,2,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.056,0.111,0.474,0.0,0.0,1.0
4896,C,T;A,Maldini,Lazio,18.0,5.94,6.31,2,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.056,0.056,0.474,0.0,0.0,1.0
6252,C,C;T,Folorunsho,Cagliari,26.0,6.04,6.21,2,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.115,0.684,0.0,0.0,1.0
4686,C,M;C,Fofana Y.,Milan,33.0,5.85,6.06,2,0.0,0.0,0,0,0,3.0,4.0,0.0,0,0,0,0.0,0.091,0.121,0.868,0.0,0.0,1.0
4199,C,C;T,Loftus-Cheek,Milan,21.0,6.1,6.52,3,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.048,0.095,0.553,0.0,0.0,1.0
4287,C,M;C,Lobotka,Napoli,31.0,6.05,6.1,1,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.097,0.816,0.0,0.0,1.0
6831,C,W;A,Neres,Napoli,16.0,6.19,6.84,3,0.0,0.0,0,0,0,3.0,3.0,0.0,0,0,0,0.0,0.188,0.188,0.421,0.0,0.0,1.0
2334,C,W,Leris,Pisa,32.0,5.94,6.19,2,0.0,0.0,0,0,0,3.0,2.0,0.0,0,0,0,0.0,0.094,0.062,0.842,0.0,0.0,1.0
1976,C,M;C,Mazzitelli,Cagliari,14.0,6.07,6.57,2,0.0,0.0,0,0,0,2.0,3.0,0.0,0,0,0,0.0,0.143,0.214,0.368,0.0,0.0,1.0
22,C,M;C,De Roon,Atalanta,34.0,5.97,6.0,1,0.0,0.0,0,0,0,2.0,6.0,1.0,0,0,0,0.0,0.059,0.176,0.895,0.0,0.0,1.0
5119,C,T,Samardzic,Atalanta,21.0,5.93,6.29,2,0.0,0.0,0,0,0,2.0,1.0,0.0,0,0,0,0.0,0.095,0.048,0.553,0.0,0.0,1.0
6054,C,M;C,Moro N.,Bologna,28.0,5.93,6.12,2,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.036,0.737,0.0,0.0,1.0
6294,C,M;C,Ndour,Fiorentina,30.0,5.8,6.07,3,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.067,0.789,0.0,0.0,1.0
5791,C,M;C,Frendrup,Genoa,36.0,5.96,5.97,1,0.0,0.0,0,0,0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.139,0.947,0.0,0.0,1.0
4711,C,E;W,Kostic,Juventus,10.0,6.2,7.2,3,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.1,0.1,0.263,0.0,0.0,1.0
795,C,W,El Shaarawy,Roma,18.0,6.14,6.33,1,0.0,0.0,0,0,0,2.0,4.0,0.0,0,0,0,0.0,0.111,0.222,0.474,0.0,0.0,1.0
5823,C,T;A,Baldanzi,Genoa,17.0,6.15,6.38,1,0.0,0.0,0,0,0,2.0,2.0,0.0,0,0,0,0.0,0.118,0.118,0.447,0.0,0.0,1.0
6680,C,M;C,Karlstrom,Udinese,36.0,5.96,5.96,1,0.0,0.0,0,0,0,0.0,6.0,0.0,0,0,0,0.0,0.0,0.167,0.947,0.0,0.0,1.0
5761,C,W,Zhegrova,Juventus,12.0,5.96,5.96,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.083,0.316,0.0,0.0,1.0
7318,C,C;T,Gandelman,Lecce,16.0,5.97,6.41,2,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.062,0.0,0.421,0.0,0.0,1.0
788,C,M;C,Freuler,Bologna,28.0,6.02,6.04,1,0.0,0.0,0,0,0,2.0,5.0,0.0,1,0,0,0.0,0.071,0.179,0.737,0.0,0.0,1.0
5298,C,M;C,Pobega,Bologna,23.0,5.83,6.17,3,0.0,0.0,0,0,0,1.0,2.0,1.0,0,0,0,0.0,0.043,0.087,0.605,0.0,0.0,1.0
4870,C,M;C,Adopo,Cagliari,38.0,5.83,5.88,1,0.0,0.0,0,0,0,1.0,4.0,0.0,0,0,0,0.0,0.026,0.105,1.0,0.0,0.0,1.0
6020,C,C;W,Ellertsson,Genoa,35.0,5.84,5.91,1,0.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.029,0.029,0.921,0.0,0.0,1.0
5301,C,E;W,Luis Henrique,Inter,27.0,5.89,6.06,1,0.0,0.0,0,0,0,2.0,1.0,0.0,0,0,0,0.0,0.074,0.037,0.711,0.0,0.0,1.0
6394,C,M;C,Ramadani,Lecce,37.0,5.91,5.85,1,0.0,0.0,0,0,0,0.0,10.0,0.0,0,0,0,0.0,0.0,0.27,0.974,0.0,0.0,1.0
6271,C,M;C,El Aynaoui,Roma,21.0,5.98,6.1,1,0.0,0.0,0,0,0,2.0,5.0,0.0,0,0,0,0.0,0.095,0.238,0.553,0.0,0.0,1.0
6815,C,W,Fadera,Sassuolo,24.0,5.92,6.15,2,0.0,0.0,0,0,0,1.0,5.0,0.0,0,0,0,0.0,0.042,0.208,0.632,0.0,0.0,1.0
2839,C,W;A,Sottil,Lecce,21.0,6.02,6.24,1,0.0,0.0,0,0,0,2.0,1.0,0.0,0,0,0,0.0,0.095,0.048,0.553,0.0,0.0,1.0
7223,C,W;T,Vergara,Napoli,8.0,6.25,6.5,1,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.25,0.211,0.0,0.0,1.0
2670,C,W;A,Bailey,Roma,5.0,5.7,5.7,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.132,0.0,0.0,1.0
2528,C,M;C,Matic,Sassuolo,34.0,5.96,5.96,1,0.0,0.0,0,0,0,1.0,6.0,1.0,0,0,0,0.0,0.029,0.176,0.895,0.0,0.0,1.0
4349,C,M;C,Nicolussi Caviglia,Parma,23.0,5.89,6.02,0,0.0,0.0,0,0,0,4.0,4.0,0.0,0,0,0,0.0,0.174,0.174,0.605,0.0,0.0,1.0
6424,C,M;C,Prati,Torino,32.0,5.88,5.88,1,0.0,0.0,0,0,0,0.0,6.0,0.0,0,0,0,0.0,0.0,0.188,0.842,0.0,0.0,1.0
6640,C,W,Felici,Cagliari,11.0,6.05,6.55,2,0.0,0.0,0,0,0,1.0,3.0,0.0,0,0,0,0.0,0.091,0.273,0.289,0.0,0.0,1.0
4662,C,E;W,Weah,Juventus,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5813,C,C;T,Miretti,Juventus,15.0,5.97,6.2,1,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.067,0.067,0.395,0.0,0.0,1.0
6015,C,C;T,Berisha M.,Lecce,12.0,6.17,6.92,2,0.0,0.0,0,0,0,3.0,0.0,0.0,0,0,0,0.0,0.25,0.0,0.316,0.0,0.0,1.0
6549,C,W;A,Pierotti,Lecce,37.0,5.8,5.85,1,0.0,0.0,0,0,0,1.0,4.0,0.0,0,0,0,0.0,0.027,0.108,0.974,0.0,0.0,1.0
5131,C,M;C,Gilmour,Napoli,13.0,6.08,6.27,1,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.077,0.342,0.0,0.0,1.0
6170,C,C,Gineitis,Torino,27.0,5.87,5.81,0,0.0,0.0,0,0,0,1.0,5.0,0.0,0,0,0,0.0,0.037,0.185,0.711,0.0,0.0,1.0
7028,C,C,Bernede,Verona,31.0,5.87,6.0,1,0.0,0.0,0,0,0,2.0,2.0,0.0,0,0,0,0.0,0.065,0.065,0.816,0.0,0.0,1.0
7198,C,C,Piotrowski,Udinese,30.0,5.88,5.95,1,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.067,0.789,0.0,0.0,1.0
7208,C,M;C,Miller L.,Udinese,19.0,5.92,5.95,0,0.0,0.0,0,0,0,2.0,4.0,0.0,0,0,0,0.0,0.105,0.211,0.5,0.0,0.0,1.0
7209,C,C,Sorensen O.,Parma,30.0,5.85,5.95,1,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.033,0.067,0.789,0.0,0.0,1.0
6005,C,C;T,Ilkhan,Torino,17.0,5.82,6.0,1,0.0,0.0,0,0,0,2.0,2.0,1.0,0,0,0,0.0,0.118,0.118,0.447,0.0,0.0,1.0
6274,C,C,Diouf,Inter,10.0,6.15,6.45,1,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.1,0.263,0.0,0.0,1.0
4479,C,W;T,Elmas,Napoli,28.0,5.8,5.96,1,0.0,0.0,0,0,0,3.0,3.0,0.0,0,0,0,0.0,0.107,0.107,0.737,0.0,0.0,1.0
801,C,M;C,Gagliardini,Verona,29.0,5.91,5.84,1,0.0,0.0,0,0,0,0.0,10.0,0.0,0,0,0,0.0,0.0,0.345,0.763,0.0,0.0,1.0
6024,C,M;C,Sulemana I.,Cagliari,18.0,5.69,5.78,1,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.167,0.474,0.0,0.0,1.0
5784,C,C,Aebischer,Pisa,35.0,5.8,5.8,1,0.0,0.0,0,0,0,1.0,8.0,0.0,0,0,0,0.0,0.029,0.229,0.921,0.0,0.0,1.0
6206,C,C;T,Fabbian,Fiorentina,22.0,5.8,6.05,2,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.091,0.579,0.0,0.0,1.0
1871,C,M;C,Deiola,Cagliari,20.0,5.98,5.95,0,0.0,0.0,0,0,0,1.0,3.0,0.0,0,0,0,0.0,0.05,0.15,0.526,0.0,0.0,1.0
181,C,M;C,Vecino,Lazio,12.0,5.92,5.96,0,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.083,0.083,0.316,0.0,0.0,1.0
6629,C,C;T,Dele-Bashiru,Lazio,21.0,5.69,5.83,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.553,0.0,0.0,1.0
5998,C,E;W,Zerbin,Cremonese,29.0,5.76,5.79,0,0.0,0.0,0,0,0,2.0,2.0,0.0,0,0,0,0.0,0.069,0.069,0.763,0.0,0.0,1.0
7138,C,M;C,Ordonez C.,Parma,21.0,5.79,5.81,1,0.0,0.0,0,0,0,0.0,3.0,1.0,0,0,0,0.0,0.0,0.143,0.553,0.0,0.0,1.0
5318,C,W;T,Tramoni M.,Pisa,25.0,5.72,6.0,2,0.0,0.0,1,1,0,2.0,3.0,0.0,0,0,0,0.0,0.08,0.12,0.658,0.0,0.0,1.0
6246,C,M;C,Lipani,Sassuolo,21.0,5.93,5.9,0,0.0,0.0,0,0,0,1.0,3.0,0.0,0,0,0,0.0,0.048,0.143,0.553,0.0,0.0,1.0
6458,C,C,Serdar,Verona,18.0,5.97,6.22,2,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.167,0.474,0.0,0.0,1.0
5858,C,C;T,Ferguson,Bologna,23.0,5.8,5.78,1,0.0,0.0,0,0,0,0.0,5.0,1.0,0,0,0,0.0,0.0,0.217,0.605,0.0,0.0,1.0
27,C,M;C,Grassi,Cremonese,28.0,5.79,5.7,0,0.0,0.0,0,0,0,0.0,3.0,1.0,0,0,0,0.0,0.0,0.107,0.737,0.0,0.0,1.0
2842,C,W,Zanimacchia,Cremonese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6917,C,M;C,Masini,Genoa,21.0,5.98,5.9,0,0.0,0.0,0,0,0,1.0,5.0,0.0,0,0,0,0.0,0.048,0.238,0.553,0.0,0.0,1.0
5457,C,M;C,Maleh,Cremonese,21.0,5.69,5.71,1,0.0,0.0,0,0,0,0.0,3.0,1.0,0,0,0,0.0,0.0,0.143,0.553,0.0,0.0,1.0
5992,C,M;C,Bondo,Cremonese,27.0,5.85,5.76,0,0.0,0.0,0,0,0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.185,0.711,0.0,0.0,1.0
5295,C,C;W,Musah,Atalanta,16.0,5.94,6.09,1,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.062,0.421,0.0,0.0,1.0
